method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/jscripts/tiny_mce/utils/validate.js,,0,0,0,0,0,0,good
GET,/pictures/,,0,0,0,0,0,0,good
GET,/product.php?pic=2,,0,0,0,0,0,0,good
GET,/login.aspx?ReturnUrl=/logout.aspx,,0,0,0,0,0,0,good
POST,/search.php?test=query,goButton=go&searchFor=the,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/,,0,0,0,0,0,0,good
POST,/login.aspx,btnLogin=Login&cbPersistCookie=on&tbPassword=g00dPa%24%24w0rD&tbUsername=xnffjbdq&__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4=&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw==&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,good
GET,/about.aspx,,0,0,0,0,0,0,good
POST,/signup.aspx,btnSignup=Sign%20me%20up&tbPassword=g00dPa%24%24w0rD&tbUsername=rwhpvwvc&__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWWgK42oW1DwLStq24BwK3jsrkBALF97vxAQKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewMZDoBpcrMyHw3O3NO1Q9dy6PNVyI=&__VIEWSTATE=/wEPDwUKLTY0MzI4NjU4Mw9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkZLWF2wpV006tz0eDdoKfDbx%2bi81I&__VIEWSTATEGENERATOR=36F90C25,0,0,0,0,2,0,good
GET,/bxss/adminPan3l,,0,0,0,0,0,0,good
GET,/pr,,0,0,0,0,0,0,good
GET,/adm1nPan3l/index.php,,0,0,0,0,0,0,good
GET,/comment.php?pid=7,,0,0,0,0,0,0,good
GET,/secured/index.php,,0,0,0,0,0,0,good
GET,/jscripts/tiny_mce/langs/en.js,,0,0,0,0,0,0,good
GET,/cgi-bin/le_check_v3.exe,,0,0,0,0,0,0,good
GET,/subscribe.jsp,,0,0,0,0,0,0,good
GET,/AJAX/,,0,0,0,0,0,0,good
GET,/hpp/index.php?pp=12,,0,0,0,0,0,0,good
GET,/jscripts/tiny_mce/utils/form_utils.js,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/index.php,,0,0,0,0,0,0,good
GET,/cart.php,,0,0,0,0,0,0,good
GET,/index.jsp?content=inside_about.htm,,0,0,0,0,0,0,good
POST,/login.aspx,btnLogin=Login&tbPassword=g00dPa%24%24w0rD&tbUsername=uqxghlfr&__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4=&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw==&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,good
GET,/.idea/.name,,0,0,0,0,0,0,good
GET,/bxss/,,0,0,0,0,0,0,good
GET,/survey_questions.jsp?step=a,,0,0,0,0,0,0,good
GET,/hpp/params.php?p=valid&pp=12,,0,0,0,0,0,0,good
GET,/AJAX/categories.php,,0,0,0,0,0,0,good
GET,/categories.php,,0,0,0,0,0,0,good
GET,/artists.php?artist=3,,0,0,0,0,0,0,good
GET,/artists.php?artist=1,,0,0,0,0,0,0,good
GET,/AJAX/htaccess.conf,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/rate.php,,0,0,0,0,0,0,good
POST,/search.php?test=query,goButton=go&searchFor=,0,0,0,0,0,0,good
POST,/cart.php,addcart=2&price=800,0,0,0,0,0,0,good
GET,/sendcommand.php,,0,0,0,0,0,0,good
GET,/comment.php?pid=3,,0,0,0,0,0,0,good
GET,/Flash/add.swf,,0,0,0,0,0,0,good
GET,/.idea/misc.xml,,0,0,0,0,0,0,good
GET,/pictures/path-disclosure-win.html,,0,0,0,0,0,0,good
GET,/comment.php?pid=2,,0,0,0,0,0,0,good
GET,/comments.aspx,,0,0,0,0,0,0,good
GET,/.idea/workspace.xml,,0,0,0,0,0,0,good
GET,/AJAX/infotitle.php,,0,0,0,0,0,0,good
GET,/Flash,,0,0,0,0,0,0,good
GET,/.idea/,,0,0,0,0,0,0,good
GET,/validator?url=https%3A%2F%2Fdemo.testfire.net%2Fswagger%2Findex.html%23%2Fjavascript%3AdomxssExecutionSink(1%2C%22'%5C%22%3E%3Cxsstag%3E()hashxss%22)%2Fproperties.json,,1,3,0,2,0,0,good
GET,/redir.php,,0,0,0,0,0,0,good
GET,/.idea/acuart.iml,,0,0,0,0,0,0,good
GET,/listproducts.php?cat=2,,0,0,0,0,0,0,good
GET,/CVS/,,0,0,0,0,0,0,good
GET,/pictures/wp-config.bak,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/RateProduct-1.html,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,0,good
GET,/listproducts.php,,0,0,0,0,0,0,good
GET,/showimage.php,,0,0,0,0,0,0,good
GET,/wvstests/,,0,0,0,0,0,0,good
GET,/secured/phpinfo.php,,0,0,0,0,0,0,good
GET,/index.jsp?content=business_cards.htm,,0,0,0,0,0,0,good
GET,/index.jsp?content=business_other.htm,,0,0,0,0,0,0,good
GET,/guestbook.php,,0,0,0,0,0,0,good
POST,/login.aspx?ReturnUrl=/postnews.aspx,btnLogin=Login&tbPassword=g00dPa%24%24w0rD&tbUsername=kwlhclia&__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4=&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw==&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,good
GET,/AJAX/artists.php,,0,0,0,0,0,0,good
GET,/,,0,0,0,0,0,0,good
GET,/wvstests/pmwiki_2_1_19/scripts/version.php,,0,0,0,0,0,0,good
GET,/AJAX/infoartist.php?id=1,,0,0,0,0,0,0,good
GET,/wvstests/pmwiki_2_1_19/,,0,0,0,0,0,0,good
POST,/login.aspx?ReturnUrl=/logout.aspx,btnLogin=Login&tbPassword=g00dPa%24%24w0rD&tbUsername=wwdoabvw&__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4=&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw==&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,good
GET,/comment.php?aid=2,,0,0,0,0,0,0,good
GET,/swagger/index.html,,0,0,0,0,0,0,good
GET,/adm1nPan3l/,,0,0,0,0,0,0,good
GET,/index.jsp,,0,0,0,0,0,0,good
GET,/comment.php?aid=3,,0,0,0,0,0,0,good
GET,/admin/create.sql,,0,0,0,0,0,0,good
GET,/secured/office.htm,,0,0,0,0,0,0,good
GET,/comment.php?pid=1,,0,0,0,0,0,0,good
GET,/login.aspx?ReturnUrl=/postnews.aspx,,0,0,0,0,0,0,good
GET,/artists.php,,0,0,0,0,0,0,good
GET,/login.jsp,,0,0,0,0,0,0,good
GET,/,,0,0,0,0,0,0,good
GET,/bxss/index.php,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/,,0,0,0,0,0,0,good
GET,/secured,,0,0,0,0,0,0,good
GET,/admin/,,0,0,0,0,0,0,good
GET,/AJAX/infoartist.php,,0,0,0,0,0,0,good
GET,/Connections/,,0,0,0,0,0,0,good
GET,/jscripts/tiny_mce/blank.htm,,0,0,0,0,0,0,good
GET,/jscripts/tiny_mce/tiny_mce.js,,0,0,0,0,0,0,good
GET,/login.aspx,,0,0,0,0,0,0,good
GET,/disclaimer.php,,0,0,0,0,0,0,good
POST,/doSubscribe,btnSubmit=Subscribe&txtEmail=sample%40email.tst,0,0,0,0,0,0,good
GET,/robots.txt,,0,0,0,0,0,0,good
GET,/artists.php?artist=2,,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/,,0,0,0,0,0,0,good
GET,/feedback.jsp,,0,0,0,0,0,0,good
GET,/AJAX/titles.php,,0,0,0,0,0,0,good
GET,/readnews.aspx,,0,0,0,0,0,0,good
GET,/wvstests,,0,0,0,0,0,0,good
GET,/Templates,,0,0,0,0,0,0,good
GET,/index.jsp?content=personal_loans.htm,,0,0,0,0,0,0,good
GET,/bxss/database_connect.php,,0,0,0,0,0,0,good
GET,/wvstests/pmwiki_2_1_19/scripts/,,0,0,0,0,0,0,good
GET,/jscripts/tiny_mce/license.txt,,0,0,0,0,0,0,good
POST,/login.aspx?ReturnUrl=/logout.aspx,btnLogin=Login&cbPersistCookie=on&tbPassword=g00dPa%24%24w0rD&tbUsername=xfmkdymp&__EVENTARGUMENT=1&__EVENTTARGET=1&__EVENTVALIDATION=/wEWWwLoz/fGCgLStq24BwK3jsrkBALtuvfLDQKC3IeGDAKJlpzeDwKOltTPCALcy6fWCQLcy6fWCQLcy9vqAgLcy9vqAgLcy4/SDwLcy4/SDwLcy6PpCALcy6PpCAKx0o2eCgKx0o2eCgKx0qG1AwKx0qG1AwKx0tXJDAKx0tXJDAKx0snsBQKx0snsBQKx0v2DDQKx0v2DDQKx0pGmBgKx0pGmBgKx0oX9DwKx0oX9DwKx0rmQBwKx0rmQBwKx0u35BQKx0u35BQKx0oGcDQKx0oGcDQKK%2bZMFAor5kwUCivmH2AkCivmH2AkCivm7/wICivm7/wICivmvkgoCivmvkgoCivnDtgMCivnDtgMCivn3zQwCivn3zQwCivnr4AUCivnr4AUCivmfhw0Civmfhw0Civnz7AsCivnz7AsCivnngwMCivnngwMCv5PTxAkCv5PTxAkCv5PHmwECv5PHmwECv5P7vgoCv5P7vgoCv5Pv1QMCv5Pv1QMCv5OD6AwCv5OD6AwCv5O3jwQCv5O3jwQCv5Orog0Cv5Orog0Cv5PfxgYCv5PfxgYCv5OzrgMCv5OzrgMCv5OnxQwCv5OnxQwCkLqx6g8CkLqx6g8CkLqlgQcCkLqlgQcCkLrZJQKQutklApC6zfgJApC6zfgJApC64Z8BApC64Z8BApC6lbIKApC6lbIKApC6ickDApC6ickDApC6vewMApC6vewM5kmGZVkGy5KL08oyC3oE/k/5jE4=&__VIEWSTATE=/wEPDwUKLTIyMzk2OTgxMQ9kFgICAQ9kFgICAQ9kFgQCAQ8WBB4EaHJlZgUKbG9naW4uYXNweB4JaW5uZXJodG1sBQVsb2dpbmQCAw8WBB8AZB4HVmlzaWJsZWhkGAEFHl9fQ29udHJvbHNSZXF1aXJlUG9zdEJhY2tLZXlfXxYBBQ9jYlBlcnNpc3RDb29raWVzwbv%2bQ8XadeewSqHhJbH9z4dvJw==&__VIEWSTATEGENERATOR=C2EE9ABB,0,0,0,0,0,0,good
GET,/Mod_Rewrite_Shop/BuyProduct-2/,,0,0,0,0,0,0,good
GET,/pictures/ipaddresses.txt,,0,0,0,0,0,0,good
GET,/secured/newuser.php,,0,0,0,0,0,0,good
GET,/jscripts/tiny_mce/themes/simple/editor_template.js,,0,0,0,0,0,0,good
GET,/swagger/swagger-ui-standalone-preset.js,,0,0,0,0,0,0,good
GET,/_vti_cnf/acublog.csproj,,0,0,0,0,0,0,good
GET,/index.jsp?content=business_retirement.htm,,0,0,0,0,0,0,good
GET,/images/,,0,0,0,0,0,0,good
GET,/database_connect.php,,0,0,0,0,0,0,good
GET,/swagger/properties.json,,0,0,0,0,0,0,good
GET,/swagger,,0,0,0,0,0,0,good
GET,/Templates/,,0,0,0,0,0,0,good
GET,/product.php?pic=1,,0,0,0,0,0,0,good
GET,/test.txt,,0,0,0,0,0,0,good
POST,/cart.php,addcart=3&price=986,0,0,0,0,0,0,good
GET,/bxss/adminPan3l/,,0,0,0,0,0,0,good
GET,/jscripts/tiny_mce/utils/mctabs.js,,0,0,0,0,0,0,good
GET,/hpp/test.php,,0,0,0,0,0,0,good
